id,text,﻿ID,label
548,"[T] A imaginação
um dia eu e meu irmão Arthur estava
Andando na rua quando eu e ele encontrou uma
Caixa Cheia de tintas amarelo, azul, rosa, preto e etc
A gente pegou as tintas e continuou a andar
Quando Arthur e eu tivemos a ideia de pintar a
Nossa casa primeiro pintamos o muro depois
A coxinha pintamos nossos quartos depois pintamos
o muro de azul forte a cozinha de Verde fraco
Depois fizemos detalhes nos quartos [X] [X] rios e etc
A casa era cinza não tinha nenhuma pintura
Depois que fizemos as pinturas a casa ficou alegre
Depois de terminar agente foi para o parque
De diversão agente foi na roda gigante depois
Quando agente Voltou do parque de diversão foi quando
Apareceu muitos animais Elefante Girafa Gato cachorro e
Muitos mais eu e meu irmão Arthur gostava muito de animais
Agente começou a brincar com os animais eu brincava com
A gata e o cachorro e muito mais o que eu mais gostava
Era o gato preto um dia eu fui dormir quando eu acordei
A gata era muito bonita eu e meu irmão dava ração todos
os dias a gata tinha três filhos um dia a gata estava 
muito triste quando eu e meu irmão viu um dos filhos da gata
Morto eu e meu irmão ficou muito triste tetamos alegra
A gata mais não conseguia dava a ração preferida
Ela não ficou feliz com nada até que um dia ela estava
Muito feliz eu e meu irmão não sabia o que era eu e meu
irmão foi até a casa dela quando eu vir um filhote de
Gato depois disso eu e meu irmão foi comprar ração quando
Voltamos não avia nada era tudo imaginação.",9870,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 4
549,"[T] Sitiu magico
[P] Umdia eu fui no sitio láue leite minha mãe eu viu
Cavalo eu subi ardei muito depois fui brica com [X]
prima Alice ai agete viu uma abelha e [X] boi de pois
fui nupe di açai apanhei agus açai foi legau dimais
[P] Ai notrodia fui purriu briquei di mais de pois comi
galinha cuzida de pois fui dormi detardi fui pescar
tanben tomei açai dimais na janta cumi pexe assadu
Cuni de pois fui dorne no outro dia fui conhese un
lago com Alice a mamãe dei comida pros pexe dei
comida pras galinha.
[P] Ai fui bebe agua di cocó depois fui arruma
ninhas rropas prai enbora porque eu tava ficando
doente mas foi legau.",9871,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 4
550,"[T]As zaveluras de carou
carou golava de pita a couza mais gatava
de viaga e coese u mudo da pitura carou
cotou de coese u mudu mais geria vota
Para casa Pafaze a Pitura dela caro
lebou de veanalureza qada ela gegou
e casa ela fei ona dezeio de nalureiza
i Pelou nai ela e tou nugatu ela A Suta
ela via [X] rato ela gelou e [?]
nai Pegutou Para mãe de la pegutou
Sin mae qei Bagusou eu qato não
Seu gei Baguso u tu qato mãe Sera
qi foi u PaPai não fila u Papai [?]
ge foi Sea gujou a iPegadi não foi
nigai",9873,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 1
551,"Rian
[T]-a bagunsa misterioz eas tintas lendarias
um certo dia eu vi minha mãe guardamdo muitas tintas
no armario como eu çou muito bagunseiro eu fui la no armario eu [x] pegei as
tintas pitei as paredes de muito [x] animais araras gatos e cachorros e lobo bem fofo 
leãoes tigres de bengala urços é urços polares macacos gurilas uramgotamgos
tartarugas iguanas camaleãoes caracous elefantes as [x] paredes estavam cheias 
de animais fofos é depois de horas eu fui brincar depois de uma hora bringuei tanto
eu camsei a minha amiga alise eu fui para casa e gritei AAAAAAAAAA! estava tudo
bagumçado minha mãe veio muito rapido ver ogue acomtesel minha mãe
[x] vio tudo agilo ela dise - ogue ouvi [x] agui esta tudo bagunsado
eu dise-eu tambem não sei [x] mas tinha uma suspeita a minha
cachorinha lili gue era muito pagunsera mais [x] ela não poderia limpar as
paredes depois de ums dias mais então um ela midise de umas tintas
çuper legais gue vendi la longe da região gue eu morava então peguei o meu
dinheiro e fui com a minha bisicleta minha nãe deixou eu ir eu [x] tinha 63
reais gue eu juntei por muito tempo demorou 4 horas para chegar no meio do
caminho eu acho gue a minha mãe estava preucupada com migo ai eu
lenbrei gue meu pai dinha um caro gue dava pamin levar para eu xegar la finalm-
ente eu chegei eu lenpre gue eu estava com o selular comprei as tintas elas eram
lindas meus olhos prilhavam com aguelas cores maravilhozas guando meu
pai chegou ate ele gotol daguilo ele falou eu deveria [x] pintar as paredes
mais vou deixar com você",9874,Competência 1 - nível 4#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 4
552,"[T] A minina Pintiera
[P] Ela gostava de pinta encomtrol uma timta ela foi pinta
seu quato ela foi laxama a mãe de e quando ela xegol no
quato não tinha nada noquato ela ficou triste ela de Pois 
pintol o seu quarda roupa [?] triste ela de Pois não
sumilnada e de pois ela foi pinta Aparede da Sala e fica
Bonito ela foi pinta o Banheiro ela de xou [?] ela estava 
Bem alegre ela ficou  pintando tudo ela ficou grande ela foi
com trada nu trabalho de Pinta no Papel ela fazia uma
casa e pintava e ficava bonito e paxisipo de um comcuso
de pinta e foi canpial ela ganho um trofel ela feliz e de pois
ela foi pra casa ficol pintando ela foi dormi ela a cedul
de manha e foi merenda e de pois ela foi  trabalha ela foi 
pinta ela pegol [?] e foi pra casa e ficou pintando 
ela foi descansa ela foi Pinta ela foi casa outro trabalho 
por que ese estava cansativo ela encontrol um trabalho 
melho ela gostou ela [?] Pinta ela ela foi para casa dela e foi
des cansa ela pegou no sono ela de Pois trabalha
ela estava cansada ela com tinuoi o trabalho e de pois
ela foi pracasa e foi Pinta e de Pois foi dormi [X] a [X]
e foi pracasa e foi merenda e de pois  foi trabalha ela
foi pinta e foi [X] e de pois foi trabalha foi pinta 
e foi partisipa do concurso de pintora
ela fez bem bonito ela ganhor um trofel ela ficou 
feliz ela foi pra casa ela foi dormi ela o [?]
de noite ela foi janta e de pois foi pinta e de pois ela
foi casa otro inprego ate que ela encontrou um [?]
era muito bom ela foi pinta logo ela fez um de
zinho bunito e foi pra casa ela foi pinta ela de pois 
foi trabalha ela estava cansada ela foi pra casa
e depois ela foi dormi",9876,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 2
553,"[T] [X] menina e o cachoro
Era uma zez uma menina que ela viu algumas tintas e
resolveu pega as tintas e foi na casinha e ela voutou e não
viu nada e ela foi preucura e ela não achou nada mais e 
ela foi no quintal e viu o cachor dela e coreu [X].
e o cachoro foi embora ela ficou muito triste que ela iria 
fase umas pintura e o e depois ele voutou sem nada e 
ela foi proucura e foi em todo o bairo em todos os lugares
e ela foi para casa e viu os [X] e foi corendo nele
e as tintas estavão ali e ela ficou felis e fui atrais
dele e eli estava todo cheio de tinta e ela foi linpar ele e
ela foi pintar e assim",9877,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
554,"eu a xu agumais tímtas e resovi [X]
Quarto eu Pimtei auguns animais [X] [?]
gaso da minha Pintura
[X] ou tuo dia chamei minha amiga
Para fazer [X] mair Pinturas no [?]
Fizer uma [X] grande bagunca ficou
roupas e tinT",9885,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 2
555,"eu encontrei umas tinta em cima do meu armario
e [X] resolvi Pinta o cuarto de azul e fis dezeinho
Bonitos e relolve Pinta o quarto e  outras
coisas fis [X] dezenhos e Parei celamica na
[X] e no baieiro e [X] Pentei de tinta
Preta Pra ve eu Pintei meus irimaos e minha
mãe meu cai e minha vo emeus amigos
e de pois [X] fis dezenho no meu cadereno e
Pintei tambem e fiz um [X] no meu
rosto e Pintei de tinta Verde e [X] a causa
mento de roicho e Pintei o meus bringuedo de 
[X] e tambem os pratos de amarelo e
meus cabelo minha unha de Preto e Pintei minha
roupas e muita coiza mais Pintei os meus cremos
e carentes e Pintei o Soi e a iau e os estrela as
nuVems as Plantar os [X] i bizoura",9887,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
556,"[T] é um sonho?
[P] Eu encontrei em cima do armario al
guns potes de tinta. então resolvi pinta
na parede do meu quarto alguns anim
[P] Tempo depois, quando voltei no quar
não havia mais nenhuma pintura [?]
roupas da gaveta estavam espalha
pelo chão.
[P] derrepente, da gavetaa saiam cob
e da ropas saiam ratos do armario
macacos e vários outros bichos saia
de diferentes lugares.
[P] eu tive uma ideia eu fui correndo 
para meu computador e pesquisei
como se lirar de animais meu
celular despertou e acordei",9888,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 3#Competência 4 - nível 3
557,"um dia eu estava na 
meu quarto e achei umacaixa de tinta 
Chamei  minha irma teralita
Para a gente faz erdesenro e 
Pintar 
comecamos a Pintar sedo  ,  até a Parede
doquartoficou uma beleza ,
[X] Quando mirha mãe viu o 
quartotodo Pintado ficou umafera
Fez a gente limpar tudo até 
asrrnPas que estavamnocama",9889,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 5#Competência 4 - nível 3
558,"[T] Vou fazer um caderno 
Certo dia um menino disse que iria fazer um
caderno de escrever mas ele não sabia então pedia
aguda para sua mãe ela  disse que ele pressisava de
um papelão de 2 metros tinta de varias cores 200 
joelhos e 15 materias, ele pegou tudo mas ele esceceu 
de uma qoisa da lesoura e das tintas mas logo 
foi pegar qundo ele foi faser não consegiu então
ele deschou para o outro dia mas no dia seguinte 
ele foi viagá e ele levou as coisas com ele la o 
menino conheceu uma pessoa que fazia cadernos
e pediu aguda e ela ele agudou qundo terminou 
ele mostrou a sua mãe qundo sua mãe viu
perguntou para ele qem te agudou foi uma
pessoa que sabe fazer caderno nós pintâmos
tudo serto na forma de um[X] dinosauro rex
e ele já aprendi fazer um caderno. Então ele fez 
mais cadernos e até vendeu augus cadernos 
para não fautar nada então ele foi segindo
com essa profisão até qundo ele ficou velho
passou a impresa para seus filhos que se chamão
Viôleta, Roger e rute eles caidaram da impresa
carinho eles pintaram a impresa toda com a
cor da seuva e dos dinossauros",9890,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 5
559,"[T] O desconHecido da tinta
Ela queria pintar alguma coisa em tao ela decidiu pintar a pare-
-de de seu Quarto depois de pintar ela Ficou cansada e Foi beber água,  
em tão ela voltou e ficou surpresa com o Que viu seus desenHos sumi-
-ram ela ficou surpresa com o Que viu é decidiu investigar
Quem esta, apagando o desenHo, No outro dia ela colocou uma
camera no seu Quarto bem iscondida em tão ela pintou denovo
depois de cinco minutos ela saiu do seu quarto e e wm taõ o tal desco-
nHecido apareceu
mais ela so bode ver uma  sombra [X] rapidamente ela não
entendeu o porque do desconHecido  limpava emtão ela decidiu 
cHamar a mãe dela ela viu que sua mãe não estava lá em seu 
Quarto em tão elapensou Que sua mãe tinHa ido ao mercado, emtaõ 
ela vai em Frente ao desconHecido emtaõ em taõ ele o desconHecido 
corre, ela corre atras do desconHecido até ele cansar ele para ela Fala
[?] ele agora, ele emtaõ se revela ele na verdade é ela sua maẽ ela
ficou surpresa ao ver Que era sua mãe.",9891,Competência 1 - nível 4#Competência 2 - nível 5#Competência 3 - nível 5#Competência 4 - nível 5
560,"[P] Um dia eu tava em casa e a professora mandou 
eu e meus amigos fazer uma pintura, mas eu precisava 
fazer um grupo com meus amigos mas a gente tinha que 
pintas bem bonito. A gente fez  uma borboleta e pintei
com rosa e roxo , e depois a gente foi brincar de pintar a
casa.",9899,Competência 1 - nível 4#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 4
561,"[T]A Pintura da Escola
[P] Em um Belo dia a Professora Silvia falou
que agente ia fazer um trabalho de, artes. o trabalho
Era Pra fazer uma Pintura na Parede da Escola eu
fiquei Muito animado mas o Trabalho era Para Sexta-
feira, nas agente ainda Tá na Segunda-feira Eu esPerei
mas Muito animado chegou o dia do trabalho e eu
tinha achado tinta-giache coloquei na Minha Mochi
La e fui Pra Escola chegando lá Esperei a Professora
chegar. Ela chegou e fomos Pintar a Parede fiz um
coque e comecei aPintar a [?] era livre então
Pintei um unicornio Bem Bonito. Então agente
Pintou a tarde  toda e chegou a hora de er Para
casa, Então fui chegando na Escola a Pintura
ainda tava Lá e recebemos nota 10.
FIM",9903,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 4
562,"Gabriel u mininotemoso
axei Gabriel mexnor
nameSa da mamai
i a [X] mamai di Sin a mãe diSin
Oi de Sin a mãe de Sin
Saidai vai Qebra u prato
ui ui mãe ai ai ai
i Qebro u Pratu
i a mamai di Sin vai [X]",9904,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 3#Competência 4 - nível 1
563,"[T] o misterio das roupas no [X]
Un dia de domingo, Mirian acordou
com vontade de brincar de modelo, levantou
da cama botou o chinelo no pé e foi escolher
suas roupas, quando mirian escolia sua roupas
encontrou em cima do armário alguns [X] de tinta
então mirian [X] para de brincar de moldelo
e quis pintar, mirian pintou e pintou, depois
como era um dia de domingo seus primos a [X]
menina se chamava melissa melissa sonheva em 
ser modelo. Os primos se reunirão e eles chamaran
mirian para picina de sua casa e [X] todos
destraido e melissa saio da picina e foi [X]
o quarto de miran . melissa foi brincar de modelo
[S] [?] as roupas de mirian [?] [?]",9912,Competência 1 - nível 4#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
564,"observe inagen e [?] o texto abaixo 
e) encontrei on cina do ARMÁRIO AÁRIO AIGUN
POTES COM TINTINTA. E NTÃO, RESOLVI PINTA
 PAREDE DO MEU QUARTO.",9913,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 1#Competência 4 - nível 1
565,"[T] [S] enina pintra que tinha uma [?]
[P] que a Larisa tinha, a a miga  pintora dela
tinha, ela mão gostava da amiga dela
de geito nenhum, ela fazîa de tudo para
acabar Com a sua fama mas, não Comsigia
ate que um dia, a sua amiga inveijosa
fez Um plano para acabar Com a sua
fama , ela [X] , que ela falace para
[?] fam , que ela sof idu nidente , e que
não podia desenha e nem fazer quadros
para vender, e ts nbém não podia i em
[?] para vemder e nem para tirar foto
pasaram ougus dias, e ela ficou sabemdo
de tudo , ate que ela acabou Contando
para seu fans urmarem Um plano, e tudo
Correu muito serto. ate que a sua amiga 
inveijosa pediu desculpa , por tudo que
ela tinha fazido. ate que todos os
fam falaram para [?] aseitar a [X]
dela , mas a sua amiga pintora largou
todos os fans para ficar Com 
sua. amiga inveijosa , a sua
[?]
[?]",9917,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
566,"[T] Eu minhas tintas 
[P] Eu estava arrumando a casa e encomtrei umas tinta guardada
encima do ármario ai eu pegei as tintas e tive uma ideia de pintar meu
quarto ai eu tava pintando meu quarto ai eu terminei de pintar ai minha 
mãe desse qui nós ia viajar por dez [X] ai quando eu chegei fui no meu 
quarto minha pintura estava sumindo ai as roupas estava no chão ai
eu fui perguntar praminhas primas i praminha vo ai na hora qui eu fui 
ta pra minha võ a casa estava toda pintada ai ela de rubou a
minhas roupas todinha ai eu fique muito triste ai eu dormi e sonhei que
eu estava desenho que uma artis muito binito ai eu a cordei muito feliz
e fui pegei as tintas e desenha muito e chemei minha amigas para desenhar e 
eu fiquei muito feliz e minhas amigas ai no autro dia eu fui casar uma 
blusa e uma saia ai eu proucurei muito feliz ai no outro dia era o
anivesaril da minha vor ai minha mãe ia fazer uma festa surpresa
pra ela ai ela ficou muito feliz ai minha prima ficou com raiva e 
eu estava muito feliz e minha mãe ficou muito feliz toda minha
familia estava muitos feliz ai cordei com muita esperação ai eu fui
pintar la fora ai deza veis eu resou vi pinta
Sozinha ai quando eu terminei de pinta eu fui a mostra pra 
minha vô ela desse que estava muito bonita ai eu fiquei muito
felez.",9918,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 5#Competência 4 - nível 3
567,"[T] [?]
[P] Eu gosto [?] [?] [?] [?] era [?] [?]
rio i minha prina e [?] tia estavam [?] [?] [?] casa
quando eu acordei hoje minha mãe não [?] [?]
cheguou em casa 12 00 horas da [?] , [?] [?] [?]
comprado um presente para mim e então perunte sara
ela o que tinha dentro da caixa ela se recusou a [?] , então
eu abri a caixa e vi que tinha varias [?] eu agraaeci
a minha mãe e fui pintar, algumas coisas no meu [?]
pintei até que me deu sono decidi ir dormir quando acordei
vi que não tinha mais as pinturas que tinha feito no meu-guarda
roupa, quando eu olhei para o chão vi [?] [?] [?]
de tinta fui decendo as escadas quando cheguei no [?]
degral da escada as luzes se apagaram na [?] [?] [?]
medo até que vi uma carta no chão, li na carta [?] [?] ir
para o quintal vi que tinha varios desenhos nas paredes com
cor neon e algumas luzes neon e até que tudo se [?] do
nada cai duas cartas encima da miha cabeça a [?] cart
tinha varios desenhos bonitinhos e a segunda carta estava
dizendo para eu ir no portão que tinha uma caixa [?] [?]
carta na carta estava escrito [?] aqui é sua prima [?]
aconteceu um imprevisto, eu e a mamãe [?] [?] [?] para
casa, deixamos um lindo vestido para você [?]
de aniversário. Sua mãe disse que e para [?]
sua festa de 15 anos está acontecendo [?] [?] [?]
prima feliz anivérsário",9920,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 4
568,"[T] A sãobra
de pos que amenina viu que =
aaaveta de ela tava no chão
lca assustou mas ela savia
[?] ue [?] [?] sãobra
mais amenina viu a sãob
ela come sou agrita
assutada por que ela viu
asãobra a mae deela falo
bra ela oque [?] cou ela
é ela [X] eu vi uma asãobra
a nae deela falo não exinte
esa istora de asaobra
istora de asaoba exinte sen oha
[?] .",9922,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 3#Competência 4 - nível 1
569,"[T] O fantasma colorido
um dia eu achei um pote de tinta em cima do meu guaRda Ropa e fui
pintar meu quarto e fui brinca com meus amigos e voutei, e fui jantar e ouvi
um barulho do meu quarto e fui olhar e eu vi um vuto e fui olhar e não era
nada ai fui doRmi e no dia seguinte acoRdei e vi meu quaRto sem as tintas ai
fui perguntar para minha mãe se foi ela. ela respondeu – não foi eu. eu não entro
no seu quarto a 1 dias. a filha falou – OK. e ntão a filha foi investiQar cha
mou as amigas no telefone e eles vinheram a Juli disse – eu acho que foi
um fantasma . os outros falaram – talves possa ser . e viram que as
[LT] tintas não estava-la e no dia seQuinte o quarto de laula estava todo
[LT] colorido e comanimais de senhado e ela vio um fantasma colorido
[LT] ela disse – Oi? , o fantasma respondeu – oi garotinha gostou do
[LT] seu quarto . a menina disse – eu dorei. e a menina falou – obrigada
[LT] e chamou os amigos para brincar – e fim,",9924,Competência 1 - nível 4#Competência 2 - nível 5#Competência 3 - nível 5#Competência 4 - nível 3
570,"[T] Aora eu Seu gato
Ana eu Seu gato estanu [X]
no [?] derepemte um cachorro ele estavã
Brimcado no [X] de Sua casa eles
Brimcaram muitu chegou a [X] Aora abrimgou
ne Sua casa no dia. Segite foram [X] [X]
Sua casa em tam eles foram Brimcar no dia
Segite",9927,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 3
571,"[T]Aiaventurais da Laura
E ra um dia i isolarado uma menina xamou da Lara
Lara morroicaco oseupais e qando e trou noseu
qrato é control umacaixa de timta e rezovel pim tar pim
tol uma flor e um Sol e ucocorinho
e um coemho e colou no",9929,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 3
